Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
LYB,LYONDELLBASELL INDUSTRIES N V COM,<empty>,"35,301 M",Materials,Chemicals,Commodity Chemicals
LYFT,LYFT INC COM CL A,LYFT INC,"6,132 M",Industrials,Road & Rail,Trucking
LYRA,LYRA THERAPEUTICS INC COM,LYRA THERAPEUTICS INC,179 M,Health Care,Pharmaceuticals,Pharmaceuticals
LYTS,LSI INDUSTRIES COM,LSI INDUSTRIES INC.,186 M,Industrials,Electrical Equipment,Electrical Components & Equipment
LYV,LIVE NATION ENTERTAINMENT INC COM,LIVE NATION ENTERTAINMENT INCORPORATION,"21,737 M",Communication Services,Entertainment,Movies & Entertainment
LZB,LA-Z-BOY INC COM,LA-Z-BOY INCORPORATED,"1,102 M",Consumer Discretionary,Household Durables,Home Furnishings
M,MACY'S INC COM,MACY'S INC,"6,830 M",Consumer Discretionary,Multiline Retail,Department Stores
MA,MASTERCARD INCORPORATED COM CL A,"MASTERCARD, INC.","349,510 M",Information Technology,IT Services,Data Processing & Outsourced Services
MAA,MID-AMERICA APARTMENT COMMUNIT COM USD0.01,MID-AMERICA APARTMENT COMMUNITIES,"20,600 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
MAC,MACERICH CO COM,MACERICH CO,"2,462 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
MAN,MANPOWERGROUP INC COM,MANPOWERGROUP INC,"4,583 M",Industrials,Professional Services,Human Resource & Employment Services
MANH,MANHATTAN ASSOCIATES INC COM,MANHATTAN ASSOCIATES INCORPORATED,"8,119 M",Information Technology,Software,Application Software
MANT,MANTECH INTERNATIONAL CORP COM CL A,MANTECH INTERNATIONAL CORPORATION,"3,912 M",Industrials,Professional Services,Research & Consulting Services
MAR,MARRIOTT INTERNATIONAL INC COM CL A,"MARRIOTT INTERNATIONAL, INC.","56,747 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
MAS,MASCO CORP COM,MASCO CORPORATION,"13,442 M",Industrials,Building Products,Building Products
MASI,MASIMO CORPORATION COM,MASIMO CORPORATION,"7,769 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MAT,MATTEL INC COM,MATTEL INC,"8,670 M",Consumer Discretionary,Leisure Products,Leisure Products
MATW,MATTHEWS INTL CORP COM CL A,MATTHEWS INTERNATIONAL CORPORATION,"1,019 M",Industrials,Commercial Services & Supplies,Diversified Support Services
MATX,MATSON INC COM,MATSON INC,"3,715 M",Industrials,Marine,Marine
MAXR,MAXAR TECHNOLOGIES INC COM,<empty>,"2,225 M",Industrials,Aerospace & Defense,Aerospace & Defense
MBCN,MIDDLEFIELD BANC CORP (US) COM,MIDDLEFIELD BANC CORP.,146 M,Financials,Banks,Regional Banks
MBI,MBIA INC COM,MBIA INC.,773 M,Financials,Insurance,Property & Casualty Insurance
MBII,MARRONE BIO INNOVATIONS INC COM,MARRONE BIO INNOVATIONS INC,224 M,Materials,Chemicals,Fertilizers & Agricultural Chemicals
MBIN,MERCHANTS BANCORP COM,MERCHANTS BANCORP,"1,115 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MBIO,MUSTANG BIO INC COM,MUSTANG BIO INC,62 M,Health Care,Biotechnology,Biotechnology
MBUU,MALIBU BOATS INC COM CL A,MALIBU BOATS INC,"1,182 M",Consumer Discretionary,Leisure Products,Leisure Products
MBWM,MERCANTILE BANK CORP COM,MERCANTILE BANK CORPORATION,515 M,Financials,Banks,Regional Banks
MC,MOELIS & COMPANY COM CL A,MOELIS & CO,"3,025 M",Financials,Capital Markets,Investment Banking & Brokerage
MCB,METROPOLITAN BANK HOLDING CORP COM,METROPOLITAN BANK HOLDING CORP,839 M,Financials,Banks,Regional Banks
MCBC,MACATAWA BANK CORP COM,MACATAWA BANK CORPORATION,317 M,Financials,Banks,Regional Banks
MCBS,METROCITY BANKSHARES INC COM,METROCITY BANKSHARES INC,523 M,Financials,Banks,Regional Banks
MCD,MCDONALD'S CORPORATION COM,MCDONALD'S CORP,"184,364 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
MCFT,MASTERCRAFT BOAT HOLDINGS INC COM,MASTERCRAFT BOAT HOLDINGS INC,425 M,Consumer Discretionary,Leisure Products,Leisure Products
MCHP,MICROCHIP TECHNOLOGY COM,MICROCHIP TECHNOLOGY INCORPORATION,"39,835 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MCK,MCKESSON CORPORATION COM,MCKESSON CORPORATION,"46,277 M",Health Care,Health Care Providers & Services,Health Care Distributors
MCO,MOODYS CORP COM,MOODY'S CORPORATION,"52,446 M",Financials,Capital Markets,Financial Exchanges & Data
MCRB,SERES THERAPEUTICS COM,SERES THERAPEUTICS INC,309 M,Health Care,Biotechnology,Biotechnology
MCRI,MONARCH CASINO & RESORT COM,"MONARCH CASINO & RESORT, INC.","1,319 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
MCS,MARCUS CORP COM,MARCUS CORP,488 M,Communication Services,Entertainment,Movies & Entertainment
MCY,MERCURY GENERAL CORP COM,MERCURY GENERAL CORPORATION,"2,691 M",Financials,Insurance,Property & Casualty Insurance
MD,MEDNAX INC COM,MEDNAX INC,"1,724 M",Health Care,Health Care Providers & Services,Health Care Services
MDB,MONGODB INC COM CL A,MONGODB INC,"19,184 M",Information Technology,IT Services,Internet Services & Infrastructure
MDC,M.D.C. HLDGS INC COM,"M.D.C. HOLDINGS, INC.","2,694 M",Consumer Discretionary,Household Durables,Homebuilding
MDGL,MADRIGAL PHARMACEUTICALS INC COM,MADRIGAL PHARMACEUTICALS INC,"1,191 M",Health Care,Biotechnology,Biotechnology
MDLZ,MONDELEZ INTL INC COM CL A,MONDELEZ INTERNATIONAL INCORPORATED,"86,454 M",Consumer Staples,Food Products,Packaged Foods & Meats
MDRX,ALLSCRIPTS-MISYS HEALTHCARE SO COM,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INCORPORATION","2,005 M",Health Care,Health Care Technology,Health Care Technology
MDT,MEDTRONIC PLC COM,MEDTRONIC PLC,"129,322 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MDU,MDU RESOURCES GROUP INC COM,MDU RESOURCES GROUP INC,"5,578 M",Industrials,Construction & Engineering,Construction & Engineering
MEC,MAYVILLE ENGINEERING CO INC COM,MAYVILLE ENGINEERING COMPANY INC,186 M,Industrials,Machinery,Industrial Machinery
MED,MEDIFAST INC COM,"MEDIFAST, INC.","2,163 M",Consumer Staples,Personal Products,Personal Products
MEDP,MEDPACE HOLDINGS INC COM,MEDPACE HOLDINGS INC,"4,715 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
MEI,METHODE ELECTRONICS INC COM,"METHODE ELECTRONICS, INCORPORATED","1,661 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
MEIP,MEI PHARMA INC COM,MEI PHARMA INCORPORATION,66 M,Health Care,Biotechnology,Biotechnology
MESA,MESA AIR GROUP INC COM,"MESA AIR GROUP, INC.",104 M,Industrials,Airlines,Airlines
MET,METLIFE INC COM,"METLIFE, INC.","54,160 M",Financials,Insurance,Life & Health Insurance
MFA,MFA FINANCIAL INC COM USD0.01(POST REV SPLIT),MFA FINANCIAL INCORPORATED,"1,419 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
MG,MISTRAS GROUP INC COM,MISTRAS GROUP INCORPORATION,175 M,Industrials,Professional Services,Research & Consulting Services
MGEE,MGE ENERGY INC COM,"MGE ENERGY, INC.","2,861 M",Utilities,Electric Utilities,Electric Utilities
MGI,MONEYGRAM INTERNATIONAL INC COM,"MONEYGRAM INTERNATIONAL, INC.",979 M,Information Technology,IT Services,Data Processing & Outsourced Services
MGM,MGM RESORTS INTERNATIONAL COM,MGM RESORTS INTERNATIONAL,"14,805 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
MGNX,MACROGENICS INC COM,MACROGENICS INC,220 M,Health Care,Biotechnology,Biotechnology
MGPI,MGP INGREDIENTS INC NEW COM,MGP INGREDIENTS INC,"2,122 M",Consumer Staples,Beverages,Distillers & Vintners
MGRC,MCGRATH RENTCORP COM,MCGRATH RENTCORP,"2,022 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MGTA,MAGENTA THERAPEUTICS INC COM,MAGENTA THERAPEUTICS INC,69 M,Health Care,Biotechnology,Biotechnology
MGTX,MEIRAGTX HOLDINGS PLC COM,MEIRAGTX HOLDINGS PLC,358 M,Health Care,Biotechnology,Biotechnology
MGY,MAGNOLIA OIL & GAS CORPORATION COM CL A,MAGNOLIA OIL & GAS CORP,"5,196 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MHH,MASTECH DIGITAL INC COM,MASTECH DIGITAL INC,204 M,Industrials,Professional Services,Human Resource & Employment Services
MHK,MOHAWK INDUSTRIES COM,"MOHAWK INDUSTRIES, INC.","8,884 M",Consumer Discretionary,Household Durables,Home Furnishings
MHO,M/I HOMES INC COM,"M/I HOMES, INC.","1,341 M",Consumer Discretionary,Household Durables,Homebuilding
MIC,MACQUARIE INFRASTR HOLD LLC COM UNITS USD0.001,MACQUARIE INFRASTRUCTURE HOLDINGS LLC,339 M,Utilities,Gas Utilities,Gas Utilities
MIDD,MIDDLEBY CORP COM,MIDDLEBY CORP,"8,040 M",Industrials,Machinery,Industrial Machinery
MIME,MIMECAST LIMITED CSH MRG $80.00/SH 5/20/22,MIMECAST LTD,"5,347 M",Information Technology,Software,Application Software
MIRM,MIRUM PHARMACEUTICALS INC COM,MIRUM PHARMACEUTICALS INC,773 M,Health Care,Biotechnology,Biotechnology
MITK,MITEK SYSTEMS INC COM,"MITEK SYSTEMS, INC.",428 M,Information Technology,Software,Application Software
MKC,MCCORMICK & COMPANY INC COM,"MCCORMICK & COMPANY, INCORPORATED","24,038 M",Consumer Staples,Food Products,Packaged Foods & Meats
MKL,MARKEL CORP COM,MARKEL CORPORATION,"18,682 M",Financials,Insurance,Property & Casualty Insurance
MKSI,MKS INSTRUMENTS INC COM,MKS INSTRUMENTS INCORPORATED,"6,785 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
MKTX,MARKETAXESS HLDGS INC COM,MARKETAXESS HOLDINGS INC.,"10,669 M",Financials,Capital Markets,Financial Exchanges & Data
MLAB,MESA LABORATORIES INC COM,"MESA LABORATORIES, INC.","1,136 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MLHR,HERMAN MILLER INC COM,<empty>,<empty>,Industrials,Commercial Services & Supplies,Office Services & Supplies
MLI,MUELLER INDUSTRIES INC COM,"MUELLER INDUSTRIES, INC.","3,187 M",Industrials,Machinery,Industrial Machinery
MLM,MARTIN MARIETTA MATERIALS INC COM,"MARTIN MARIETTA MATERIALS, INC.","21,701 M",Materials,Construction Materials,Construction Materials
MLP,MAUI LAND & PINEAPPLE CO INC COM,"MAUI LAND & PINEAPPLE COMPANY, INC.",210 M,Real Estate,Real Estate Management & Development,Real Estate Development
MLR,MILLER INDUSTRIES INC COM,"MILLER INDUSTRIES, INC.",279 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
MLSS,MILESTONE SCIENTIFIC INC COM,MILESTONE SCIENTIFIC INC.,68 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
MMC,MARSH & MCLENNAN COMPANIES INC COM,"MARSH & MCLENNAN COMPANIES, INC.","78,371 M",Financials,Insurance,Insurance Brokers
MMI,MARCUS & MILLICHAP INC COM,MARCUS & MILLICHAP INC,"1,554 M",Real Estate,Real Estate Management & Development,Real Estate Services
MMM,3M COMPANY COM,3M COMPANY,"83,458 M",Industrials,Industrial Conglomerates,Industrial Conglomerates
MMS,MAXIMUS INC COM,"MAXIMUS, INC.","3,937 M",Information Technology,IT Services,Data Processing & Outsourced Services
MMSI,MERIT MEDICAL SYSTEMS COM,"MERIT MEDICAL SYSTEMS, INC.","3,513 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
MNKD,MANNKIND CORPORATION COM,MANNKIND CORPORATION,"1,124 M",Health Care,Biotechnology,Biotechnology
MNOV,MEDICINOVA INC COM,MEDICINOVA INC,119 M,Health Care,Biotechnology,Biotechnology
MNRL,BRIGHAM MINERALS INC COM CL A,BRIGHAM MINERALS INC,"1,677 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MNRO,MONRO INC COM,MONRO INC,"1,539 M",Consumer Discretionary,Specialty Retail,Automotive Retail
MNSB,MAINSTREET BANCSHARES INC COM,MAINSTREET BANKSHARES INC,188 M,Financials,Banks,Regional Banks
MNST,MONSTER BEVERAGE CORP COM,MONSTER BEVERAGE CORP,"47,141 M",Consumer Staples,Beverages,Soft Drinks
MO,ALTRIA GROUP INC COM,"ALTRIA GROUP, INC.","97,643 M",Consumer Staples,Tobacco,Tobacco
MOD,MODINE MANUFACTURING CO COM,MODINE MANUFACTURING COMPANY,608 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
MODN,MODEL N INC COM,MODEL N INC,924 M,Information Technology,Software,Application Software
MOFG,MIDWESTONE FINANCIAL GROUP INC COM,MIDWESTONE FINANCIAL GROUP INC (IOWA),482 M,Financials,Banks,Regional Banks
MOG/A,MOOG INC COM CL A,MOOG INC.,"2,673 M",Industrials,Aerospace & Defense,Aerospace & Defense
MOH,MOLINA HEALTHCARE INC COM,"MOLINA HEALTHCARE, INC.","16,810 M",Health Care,Health Care Providers & Services,Managed Health Care
MORF,MORPHIC HOLDING INC COM,MORPHIC HOLDING INC,908 M,Health Care,Biotechnology,Biotechnology
MORN,MORNINGSTAR INC COM,"MORNINGSTAR, INC.","10,636 M",Financials,Capital Markets,Financial Exchanges & Data
MOS,MOSAIC CO COM,MOSAIC CO,"21,705 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
MOV,MOVADO GROUP INC COM,"MOVADO GROUP, INC.",761 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
MPAA,MOTORCAR PARTS OF AMERICA INC COM,"MOTORCAR PARTS OF AMERICA, INC.",284 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
MPB,MID PENN BANCORP INC COM,"MID PENN BANCORP, INC.",439 M,Financials,Banks,Regional Banks
MPC,MARATHON PETROLEUM CORP COM,MARATHON PETROLEUM CORP,"57,366 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
MPW,MEDICAL PROPERTIES TRUST INC COM USD0.001,"MEDICAL PROPERTIES TRUST, INC.","10,678 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
MPWR,MONOLITHIC POWER SYSTEM INC COM,"MONOLITHIC POWER SYSTEMS, INC.","21,324 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MPX,MARINE PRODUCTS CORP COM,MARINE PRODUCTS CORPORATION,368 M,Consumer Discretionary,Leisure Products,Leisure Products
MRBK,MERIDIAN CORPORATION COM,MERIDIAN CORP,193 M,Financials,Banks,Regional Banks
MRC,MRC GLOBAL INC COM,MRC GLOBAL INCORPORATED,965 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MRCY,MERCURY SYSTEMS INC COM,MERCURY SYSTEMS INC,"3,670 M",Industrials,Aerospace & Defense,Aerospace & Defense
MRK,MERCK & CO INC COM,"MERCK & CO. , INC.","228,301 M",Health Care,Pharmaceuticals,Pharmaceuticals
MRKR,MARKER THERAPEUTICS INC COM,MARKER THERAPEUTICS INC(PRE-REINCORPORATION),24 M,Health Care,Biotechnology,Biotechnology
MRNA,MODERNA INC COM,MODERNA INC,"56,796 M",Health Care,Biotechnology,Biotechnology
MRNS,MARINUS PHARMACEUTICALS INC COM,MARINUS PHARMACEUTICALS INC,215 M,Health Care,Pharmaceuticals,Pharmaceuticals
MRO,MARATHON OIL CORPORATION COM,MARATHON OIL CORPORATION,"22,444 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MRSN,MERSANA THERAPEUTICS INC COM,MERSANA THERAPEUTICS INC,328 M,Health Care,Biotechnology,Biotechnology
MRTN,MARTEN TRANSPORT COM,"MARTEN TRANSPORT, LTD.","1,453 M",Industrials,Road & Rail,Trucking
MRTX,MIRATI THERAPEUTICS INC COM,<empty>,"2,606 M",Health Care,Biotechnology,Biotechnology
MRVL,MARVELL TECHNOLOGY INC COM,MARVELL TECHNOLOGY INC,"51,245 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MS,MORGAN STANLEY COM,MORGAN STANLEY,"147,438 M",Financials,Capital Markets,Investment Banking & Brokerage
MSA,MSA SAFETY INC COM,MSA SAFETY INC,"4,991 M",Industrials,Commercial Services & Supplies,Office Services & Supplies
MSBI,MIDLAND STS BANCORP INC COM,<empty>,582 M,Financials,Banks,Regional Banks
MSCI,MSCI INC COM,MSCI INC.,"35,615 M",Financials,Capital Markets,Financial Exchanges & Data
MSEX,MIDDLESEX WATER CO COM,MIDDLESEX WATER COMPANY,"1,546 M",Utilities,Water Utilities,Water Utilities
MSFT,MICROSOFT CORP COM,MICROSOFT CORPORATION,"2,035,419 M",Information Technology,Software,Systems Software
MSGE,MADISON SQUARE GARDEN ENTERTAI COM CL A,MADISON SQUARE GARDEN ENTERTAINMENT CORP,"2,292 M",Communication Services,Entertainment,Movies & Entertainment
MSGS,MADISON SQ GARDEN SPORTS CORP COM CL A,MADISON SQUARE GARDEN SPORTS CORP,"3,973 M",Communication Services,Entertainment,Movies & Entertainment
MSI,MOTOROLA SOLUTIONS INC COM,MOTOROLA SOLUTIONS INCORPORATION,"37,347 M",Information Technology,Communications Equipment,Communications Equipment
MSM,MSC INDUSTRIAL DIRECT CO COM CL A,"MSC INDUSTRIAL DIRECT CO., INC.","4,710 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MSTR,MICROSTRATEGY COM CL A,MICROSTRATEGY INCORPORATED,"2,635 M",Information Technology,Software,Application Software
MTB,M & T BANK CORP COM,M&T BANK CORPORATION,"32,094 M",Financials,Banks,Regional Banks
MTCH,MATCH GROUP INC COM,MATCH GROUP INC,"23,557 M",Communication Services,Interactive Media & Services,Interactive Media & Services
MTD,METTLER-TOLEDO INTL INC COM,METTLER-TOLEDO INTERNATIONAL INC.,"29,596 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
MTDR,MATADOR RESOURCES COMPANY COM,MATADOR RESOURCES COMPANY,"7,513 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MTEM,MOLECULAR TEMPLATES INC COM,MOLECULAR TEMPLATES INC,51 M,Health Care,Biotechnology,Biotechnology
MTG,MGIC INVESTMENT CORP COM,MGIC INVESTMENT CORPORATION,"4,284 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MTH,MERITAGE HOMES CORP COM,MERITAGE HOMES CORP.,"3,160 M",Consumer Discretionary,Household Durables,Homebuilding
MTN,VAIL RESORTS INC COM,"VAIL RESORTS, INC.","10,414 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities
MTOR,MERITOR INC COM,MERITOR INC,"2,565 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
MTRN,MATERION CORP COM,MATERION CORP,"1,739 M",Materials,Metals & Mining,Diversified Metals & Mining
MTRX,MATRIX SERVICE CO COM,MATRIX SERVICE COMPANY,162 M,Industrials,Construction & Engineering,Construction & Engineering
MTSI,MACOM TECH SOLUTIONS HLDGS COM,MACOM TECHNOLOGY SOLUTIONS HOLDINGS INC,"3,845 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MTW,MANITOWOC CO INC COM,MANITOWOC COMPANY INC,473 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
MTX,MINERALS TECHNOLOGIES INC COM,MINERALS TECHNOLOGIES INC.,"2,275 M",Materials,Chemicals,Specialty Chemicals
MTZ,MASTEC INC COM,MASTEC INCORPORATED,"6,204 M",Industrials,Construction & Engineering,Construction & Engineering
MU,MICRON TECHNOLOGY INC COM,"MICRON TECHNOLOGY, INC.","78,195 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MUR,MURPHY OIL CORP COM,MURPHY OIL CORPORATION,"6,759 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MUSA,MURPHY USA INC COM,MURPHY USA INC,"6,070 M",Consumer Discretionary,Specialty Retail,Automotive Retail
MVBF,MVB FINANCIAL CORP COM,MVB FINANCIAL CORPORATION,443 M,Financials,Banks,Regional Banks
MWA,MUELLER WATER PRODUCTS INC COM,"MUELLER WATER PRODUCTS, INC.","1,927 M",Industrials,Machinery,Industrial Machinery
MXL,MAXLINEAR INC COM,"MAXLINEAR, INCORPORATION","3,093 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MYE,MYERS INDUSTRIES INC COM,"MYERS INDUSTRIES, INC.",909 M,Materials,Containers & Packaging,Metal & Glass Containers
MYFW,FIRST WESTERN FINANCIAL INC COM,FIRST WESTERN FINANCIAL INC,306 M,Financials,Banks,Regional Banks
MYGN,MYRIAD GENETICS INC COM,MYRIAD GENETICS INC,"1,569 M",Health Care,Biotechnology,Biotechnology
MYRG,MYR GRP INC COM,"MYR GROUP, INCORPORATION","1,586 M",Industrials,Construction & Engineering,Construction & Engineering
NAT,NORDIC AMER TANKERS LTD COM,<empty>,431 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
NATH,NATHANS FAMOUS INC COM,"NATHAN'S FAMOUS, INC.",210 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
NATI,NATIONAL INSTRUMENTS CORP COM,NATIONAL INSTRUMENTS CORPORATION,"4,617 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NATR,NATURE'S SUNSHINE PRODUCTS INC COM,NATURES SUNSHINE PRODUCTS INC,237 M,Consumer Staples,Personal Products,Personal Products
NAVI,NAVIENT CORP COM,NAVIENT CORP,"2,285 M",Financials,Consumer Finance,Consumer Finance
NBEV,NEWAGE INC COM,NEWAGE INC,50 M,Consumer Staples,Personal Products,Personal Products
NBHC,NATIONAL BANK HOLDINGS CORP COM CL A,NATIONAL BANK HOLDINGS CORP,"1,227 M",Financials,Banks,Regional Banks
NBIX,NEUROCRINE BIOSCIENCES INC COM,NEUROCRINE BIOSCIENCES INC,"9,198 M",Health Care,Biotechnology,Biotechnology
NBN,NORTHEAST BK LEWISTON ME COM,NORTHEAST BANK,300 M,Financials,Banks,Regional Banks
NBR,NABORS INDUSTRIES LTD COM,NABORS INDUSTRIES LIMITED,"1,677 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
NBSE,NEUBASE THERAPEUTICS INC COM,NEUBASE THERAPEUTICS INC,32 M,Health Care,Biotechnology,Biotechnology
NBTB,NBT BANCORP INC COM,NBT BANCORP INC.,"1,606 M",Financials,Banks,Regional Banks
NC,NACCO INDUSTRIES INC COM CL A,"NACCO INDUSTRIES, INC.",428 M,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
NCBS,NICOLET BANKSHARES INC COM,<empty>,"1,045 M",Financials,Banks,Regional Banks
NCLH,NORWEGIAN CRUISE LINE HLDGS LT COM,NORWEGIAN CRUISE LINE HOLDINGS LTD,"6,572 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
NCMI,NATIONAL CINEMEDIA INC COM,NATIONAL CINEMEDIA INC,102 M,Communication Services,Media,Advertising
NCR,NCR CORP COM,NCR CORPORATION,"4,702 M",Information Technology,Software,Application Software
NDAQ,NASDAQ INC COM,NASDAQ INC,"25,319 M",Financials,Capital Markets,Financial Exchanges & Data
NDLS,NOODLES & CO COM CL A,NOODLES & CO,278 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
NDSN,NORDSON CORP COM,NORDSON CORPORATION,"12,691 M",Industrials,Machinery,Industrial Machinery
NEE,NEXTERA ENERGY INC COM,NEXTERA ENERGY INC,"154,429 M",Utilities,Electric Utilities,Electric Utilities
NEM,NEWMONT CORPORATION COM,NEWMONT CORPORATION,"54,460 M",Materials,Metals & Mining,Gold
NEO,NEOGENOMICS INC COM,"NEOGENOMICS, INC.","1,037 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
NEOG,NEOGEN CORP COM,NEOGEN CORPORATION,"2,846 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
NERV,MINERVA NEUROSCIENCES INC COM,MINERVA NEUROSCIENCES INC,15 M,Health Care,Biotechnology,Biotechnology
NESR,NATIONAL ENERGY SVCS REUNITED COM,NATIONAL ENERGY SERVICES REUNITED CORP,746 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NET,CLOUDFLARE INC COM CL A,CLOUDFLARE INC,"18,648 M",Information Technology,IT Services,Internet Services & Infrastructure
NEU,NEWMARKET CORP COM,NEWMARKET CORPORATION,"3,425 M",Materials,Chemicals,Specialty Chemicals
NEWR,NEW RELIC INC COM,NEW RELIC INC,"3,298 M",Information Technology,Software,Application Software
NEX,NEXTIER OILFIELD SOLUTIONS INC COM,NEXTIER OILFIELD SOLUTIONS INC,"2,823 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NEXT,NEXTDECADE CORPORATION COM,NEXTDECADE CORP,941 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
NFBK,NORTHFIELD BANCORP INC COM,NORTHFIELD BANCORP INC,646 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NFG,NATIONAL FUEL GAS CO COM,NATIONAL FUEL GAS COMPANY,"6,740 M",Utilities,Gas Utilities,Gas Utilities
NFLX,NETFLIX INC COM,NETFLIX INC,"89,344 M",Communication Services,Entertainment,Movies & Entertainment
NG,NOVAGOLD RESOURCES INC COM,<empty>,"2,029 M",Materials,Metals & Mining,Gold
NGM,NGM BIOPHARMACEUTICALS INC COM,NGM BIOPHARMACEUTICALS INC,"1,148 M",Health Care,Pharmaceuticals,Pharmaceuticals
NGVC,NATURAL GROCERS BY VITA COTTAG COM,NATURAL GROCERS BY VITAMIN COTTAGE INC,396 M,Consumer Staples,Food & Staples Retailing,Food Retail
NGVT,INGEVITY CORPORATION COM,INGEVITY CORP,"2,848 M",Materials,Chemicals,Specialty Chemicals
NH,NANTHEALTH INC COM,NANTHEALTH INC,61 M,Health Care,Health Care Technology,Health Care Technology
NHC,NATIONAL HEALTH CARE CORP COM,NATIONAL HEALTHCARE CORPORATION,"1,074 M",Health Care,Health Care Providers & Services,Health Care Facilities
NHI,NATIONAL HEALTH INVESTORS COM STK USD0.01,"NATIONAL HEALTH INVESTORS, INC.","2,691 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
NI,NISOURCE INC COM,NISOURCE INC.,"12,742 M",Utilities,Multi-Utilities,Multi-Utilities
NJR,NEW JERSEY RESOURCES CORP COM,NEW JERSEY RESOURCES CORPORATION,"4,439 M",Utilities,Gas Utilities,Gas Utilities
NKE,NIKE INC COM CL B,NIKE INC.,"191,260 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
NKSH,NATIONAL BANKSHARES INC COM,NATIONAL BANKSHARES INC,195 M,Financials,Banks,Regional Banks
NKTR,NEKTAR THERAPEUTICS COM,NEKTAR THERAPEUTICS,700 M,Health Care,Pharmaceuticals,Pharmaceuticals
NL,NL INDUSTRIES INC COM,NL INDUSTRIES INC,429 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
