Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
AE,ADAMS RESOURCES & ENERGY INC COM,"ADAMS RESOURCES & ENERGY, INC.",162 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
AEIS,ADVANCED ENERGY INDUSTRIES COM,"ADVANCED ENERGY INDUSTRIES, INC.","3,058 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
AEL,AMER EQY INVEST LIFE HOLDING C COM,AMERICAN EQUITY INVESTMENT LIFE HOLDING COMPANY,"3,742 M",Financials,Insurance,Life & Health Insurance
AEO,AMERICAN EAGLE OUTFITTERS INC COM,AMERICAN EAGLE OUTFITTERS INCORPORATED,"2,099 M",Consumer Discretionary,Specialty Retail,Apparel Retail
AERI,AERIE PHARMACEUTICALS INC COM,AERIE PHARMACEUTICALS INC,269 M,Health Care,Pharmaceuticals,Pharmaceuticals
AFMD,AFFIMED N V COM,AFFIMED NV,481 M,Health Care,Biotechnology,Biotechnology
AGEN,AGENUS INC COM,AGENUS INCORPORATION,451 M,Health Care,Biotechnology,Biotechnology
AGFS,AGROFRESH SOLUTIONS INC COM,<empty>,95 M,Materials,Chemicals,Fertilizers & Agricultural Chemicals
AGLE,AEGLEA BIOTHERAPEUTICS INC COM,AEGLEA BIO THERAPEUTICS INC,40 M,Health Care,Biotechnology,Biotechnology
AGM,FED AGRI MTG CORP COM CL C,FEDERAL AGRICULTURAL MORTGAGE CORPORATION,"1,136 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
AGRX,AGILE THERAPEUTICS INC COM,AGILE THERAPEUTICS INC,6.1 M,Health Care,Pharmaceuticals,Pharmaceuticals
AGS,PLAYAGS INC COM,PLAYAGS INC,223 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
AGTC,APPLIED GENETIC TECH CORP COM,APPLIED GENETIC TECHNOLOGIES CORP,45 M,Health Care,Biotechnology,Biotechnology
AGX,ARGAN INC COM,"ARGAN, INC.",602 M,Industrials,Construction & Engineering,Construction & Engineering
AGYS,AGILYSYS INC COM,"AGILYSYS, INC.","1,034 M",Information Technology,Software,Application Software
AHCO,ADAPTHEALTH CORP COM,ADAPTHEALTH CORP,"2,420 M",Health Care,Health Care Providers & Services,Health Care Distributors
AHH,ARMADA HOFFLER PPTYS INC COM USD0.01,ARMADA HOFFLER PROPERTIES INC,939 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
AI,C3.AI INC COM CL A,C3.AI INCX,"1,996 M",Information Technology,Software,Application Software
AIMC,ALTRA INDUSTRIAL MOTION CORP COM,ALTRA INDUSTRIAL MOTION CORP,"2,615 M",Industrials,Machinery,Industrial Machinery
AIN,ALBANY INTERNATIONAL CORP COM CL A,ALBANY INTERNATIONAL CORP,"2,676 M",Industrials,Machinery,Industrial Machinery
AIR,AAR CORP COM,AAR CORP.,"1,743 M",Industrials,Aerospace & Defense,Aerospace & Defense
AIT,APPLIED INDL TECHS COM,"APPLIED INDUSTRIAL TECHNOLOGIES, INC.","4,050 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
AJRD,AEROJET ROCKETDYNE HLDGS INC COM,AEROJET ROCKETDYNE HOLDINGS INC,"3,316 M",Industrials,Aerospace & Defense,Aerospace & Defense
AJX,GREAT AJAX CORP COM USD0.01,GREAT AJAX CORP,240 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
AKBA,AKEBIA THERAPEUTICS INC COM,AKEBIA THERAPEUTICS INC,71 M,Health Care,Biotechnology,Biotechnology
AKR,ACADIA REALTY TRUST SBI USD0.001,ACADIA REALTY TRUST,"1,827 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
AKRO,AKERO THERAPEUTICS INC COM,AKERO THERAPEUTICS INC,300 M,Health Care,Biotechnology,Biotechnology
AKTS,AKOUSTIS TECHNOLOGIES INC COM,AKOUSTIS TECHNOLOGIES INC,233 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
ALBO,ALBIREO PHARMA INC COM,ALBIREO PHARMA INC,401 M,Health Care,Biotechnology,Biotechnology
ALCO,ALICO INC COM,"ALICO, INC.",314 M,Consumer Staples,Food Products,Agricultural Products
ALE,ALLETE INC COM,"ALLETE, INC.","3,519 M",Utilities,Electric Utilities,Electric Utilities
ALEC,ALECTOR INC COM,ALECTOR INC,739 M,Health Care,Biotechnology,Biotechnology
ALEX,ALEXANDER & BALDWIN INC COM USD0.01,ALEXANDER & BALDWIN INC (HAWAII),"1,460 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
ALG,ALAMO GROUP INC COM,ALAMO GROUP INC.,"1,460 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
ALGT,ALLEGIANT TRAVEL COMPANY COM,ALLEGIANT TRAVEL COMPANY,"2,643 M",Industrials,Airlines,Airlines
ALLK,ALLAKOS INC COM,ALLAKOS INC,160 M,Health Care,Biotechnology,Biotechnology
ALLO,ALLOGENE THERAPEUTICS INC COM,ALLOGENE THERAPEUTICS INC,"1,204 M",Health Care,Biotechnology,Biotechnology
ALRM,ALARM.COM HOLDINGS INC COM,ALARMCOM HLDG INC,"3,283 M",Information Technology,Software,Application Software
ALRS,ALERUS FINANCIAL CORP COM,ALERUS FINANCIAL CORP,439 M,Financials,Diversified Financial Services,Other Diversified Financial Services
ALTG,ALTA EQUIPMENT GROUP INC COM,ALTA EQUIPMENT GROUP INC,364 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
ALTR,ALTAIR ENGINEERING INC COM CL A,ALTAIR ENGINEERING INC,"4,431 M",Information Technology,Software,Application Software
ALX,ALEXANDER'S INC COM USD1,"ALEXANDER'S, INCORPORATED","1,225 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
AMAL,AMALGAMATED FINL CORP COM,AMALGAMATED BANK,661 M,Financials,Banks,Regional Banks
AMBA,AMBARELLA INC COM,AMBARELLA INC,"3,226 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
AMBC,AMBAC FINANCIAL GROUP INC COM,"AMBAC FINANCIAL GROUP, INC.",482 M,Financials,Insurance,Property & Casualty Insurance
AMC,AMC ENTERTAINMENT HOLDINGS INC COM CL A,AMC ENTERTAINMENT HOLDINGS INC,"6,569 M",Communication Services,Entertainment,Movies & Entertainment
AMCX,AMC NETWORKS INC COM CL A,AMC NETWORKS INC,"1,612 M",Communication Services,Media,Broadcasting
AMEH,APOLLO MEDICAL HOLDINGS INC COM,"APOLLO MEDICAL HOLDINGS, INCORPORATION","1,691 M",Health Care,Health Care Providers & Services,Health Care Services
AMK,ASSETMARK FIN HLDGS INC COM USD0.001,ASSETMARK FINANCIAL HOLDINGS INC,"1,527 M",Financials,Capital Markets,Asset Management & Custody Banks
AMKR,AMKOR TECHNOLOGY INC COM,"AMKOR TECHNOLOGY, INC","4,989 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
AMN,AMN HEALTHCARE SERVICES INC COM,AMN HEALTHCARE SERVICES INC,"4,426 M",Health Care,Health Care Providers & Services,Health Care Services
AMNB,AMERICAN NATIONAL BANKSHARES COM,AMERICAN NATIONAL BANKSHARES INC.,378 M,Financials,Banks,Regional Banks
AMOT,ALLIED MOTION TECHNOLGIES INC COM,"ALLIED MOTION TECHNOLOGIES, INC.",384 M,Industrials,Electrical Equipment,Electrical Components & Equipment
AMPH,AMPHASTAR PHARMACEUTICALS INC COM,AMPHASTAR PHARMACEUTICALS INC,"1,847 M",Health Care,Pharmaceuticals,Pharmaceuticals
AMRC,AMERESCO INC COM CL A,"AMERESCO, INCORPORATION","3,196 M",Industrials,Construction & Engineering,Construction & Engineering
AMRK,A MARK PRECIOUS METALS INC COM,A-MARK PRECIOUS METALS INC,875 M,Financials,Diversified Financial Services,Specialized Finance
AMRS,AMYRIS INC COM,AMYRIS INC,750 M,Materials,Chemicals,Specialty Chemicals
AMRX,AMNEAL PHARMACEUTICALS INC COM CL A,AMNEAL PHARMACEUTICALS INC,540 M,Health Care,Pharmaceuticals,Pharmaceuticals
AMSC,AMERICAN SUPERCONDUCTOR CORP COM,AMERICAN SUPERCONDUCTOR CORPORATION,174 M,Industrials,Electrical Equipment,Electrical Components & Equipment
AMSF,AMERISAFE INC COM,"AMERISAFE, INC.",987 M,Financials,Insurance,Property & Casualty Insurance
AMSWA,AMERICAN SOFTWARE INC COM CL A,"AMERICAN SOFTWARE, INC.",575 M,Information Technology,Software,Application Software
AMTB,AMERANT BANCORP INC COM CL A,AMERANT BANCORP INC,"1,011 M",Financials,Banks,Regional Banks
AMWD,AMERICAN WOODMARK CORP COM,AMERICAN WOODMARK CORPORATION,865 M,Industrials,Building Products,Building Products
ANAB,ANAPTYSBIO INC COM,ANAPTYSBIO INC,552 M,Health Care,Biotechnology,Biotechnology
ANDE,ANDERSONS INC COM,ANDERSONS INC,"1,310 M",Consumer Staples,Food & Staples Retailing,Food Distributors
ANF,ABERCROMBIE & FITCH CO COM CL A,ABERCROMBIE & FITCH CO,"1,011 M",Consumer Discretionary,Specialty Retail,Apparel Retail
ANGO,ANGIODYNAMICS INC COM,"ANGIODYNAMICS, INC.",795 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
ANIK,ANIKA THERAPEUTICS INC COM,ANIKA THERAPEUTICS INC,321 M,Health Care,Biotechnology,Biotechnology
ANIP,ANI PHARMACEUTICALS INC COM,ANI PHARMACEUTICALS INC,527 M,Health Care,Pharmaceuticals,Pharmaceuticals
AOSL,ALPHA & OMEGA SEMI COM,<empty>,"1,170 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
APAM,ARTISAN PARTNERS ASSET MGMT IN COM CL A,ARTISAN PARTNERS ASSET MANAGEMENT INC,"2,612 M",Financials,Capital Markets,Asset Management & Custody Banks
APEI,AMERICAN PUBLIC EDUCATION INC COM,"AMERICAN PUBLIC EDUCATION, INC.",267 M,Consumer Discretionary,Diversified Consumer Services,Education Services
APG,API GROUP CORPORATION COM,API GROUP CORP,"4,146 M",Industrials,Construction & Engineering,Construction & Engineering
APLS,APELLIS PHARMACEUTICALS INC COM,APELLIS PHARMACEUTICALS INC,"4,668 M",Health Care,Biotechnology,Biotechnology
APLT,APPLIED THERAPEUTICS INC COM,APPLIED THERAPEUTICS INC,32 M,Health Care,Biotechnology,Biotechnology
APOG,APOGEE ENTERPRISES INC COM,"APOGEE ENTERPRISES, INC.",940 M,Industrials,Building Products,Building Products
APPF,APPFOLIO INC COM CL A,APPFOLIO INC,"3,577 M",Information Technology,Software,Application Software
APPN,APPIAN CORPORATION COM CL A,APPIAN CORP,"3,593 M",Information Technology,Software,Systems Software
APPS,DIGITAL TURBINE INC COM,DIGITAL TURBINE INC,"2,030 M",Information Technology,Software,Application Software
APRE,APREA THERAPEUTICS INC COM,APREA THERAPEUTICS INC,18 M,Health Care,Biotechnology,Biotechnology
APT,ALPHA PRO TECH COM,<empty>,58 M,Industrials,Building Products,Building Products
APTS,PFD APARTMENT COMMUNITIES INC COM USD0.01,PREFERRED APARTMENT COMMUNITIES INC.,"1,609 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
APTX,APTINYX INC COM,APTINYX INC,30 M,Health Care,Biotechnology,Biotechnology
APYX,APYX MEDICAL CORPORATION COM,APYX MEDICAL CORP,202 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AQST,AQUESTIVE THERAPEUTICS INC COM,AQUESTIVE THERAPEUTICS INC,41 M,Health Care,Pharmaceuticals,Pharmaceuticals
AQUA,EVOQUA WATER TECHNOLOGIES CORP COM,EVOQUA WATER TECHNOLOGIES CORP,"4,457 M",Industrials,Machinery,Industrial Machinery
AR,ANTERO RESOURCES CORPORATION COM,ANTERO RESOURCES CORP,"13,952 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
ARAV,ARAVIVE INC COM,ARAVIVE INC,37 M,Health Care,Biotechnology,Biotechnology
ARAY,ACCURAY INCORPORATED COM,ACCURAY INC,196 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
ARCB,ARCBEST CORP COM,ARCBEST CORP,"2,013 M",Industrials,Road & Rail,Trucking
ARCH,ARCH RESOURCES INC COM CL A,ARCH RESOURCES INC,"2,426 M",Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
ARCT,ARCTURUS THERAPEUTICS HLDG INC COM,<empty>,512 M,Health Care,Biotechnology,Biotechnology
ARDX,ARDELYX INC COM,ARDELYX INC,94 M,Health Care,Biotechnology,Biotechnology
ARGO,ARGO GROUP INTL HLDGS LTD COM,ARGO GROUP INTERNATIONAL HOLDINGS LIMITED,"1,514 M",Financials,Insurance,Property & Casualty Insurance
ARI,APOLLO COMMERCIAL REAL ESTATE COM,APOLLO COMMERCIAL REAL ESTATE FINANCE INCORPORATION,"1,762 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
ARL,AMERICAN REALTY INVESTORS INC COM,"AMERICAN REALTY INVESTORS, INC.",354 M,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
ARLO,ARLO TECHNOLOGIES INC COM,ARLO TECHNOLOGIES INC,642 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
ARNC,ARCONIC CORPORATION COM,ARCONIC CORP (PITTSBURGH),"2,961 M",Materials,Metals & Mining,Aluminum
AROC,ARCHROCK INC COM,ARCHROCK INC,"1,588 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
AROW,ARROW FINANCIAL CORP COM,ARROW FINANCIAL CORPORATION,532 M,Financials,Banks,Regional Banks
ARQT,ARCUTIS BIOTHERAPEUTICS INC COM,ARCUTIS BIOTHERAPEUTICS INC,"1,098 M",Health Care,Biotechnology,Biotechnology
ARR,ARMOUR RESIDENTIAL REIT INC COM USD0.0001,ARMOUR RESIDENTIAL REIT INCORPORATION,783 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
ARTNA,ARTESIAN RESOURCES CORP COM CL A,ARTESIAN RESOURCES CORPORATION,464 M,Utilities,Water Utilities,Water Utilities
ARVN,ARVINAS INC COM,ARVINAS INC,"2,371 M",Health Care,Pharmaceuticals,Pharmaceuticals
ARWR,ARROWHEAD PHARMACEUTICALS INC COM,ARROWHEAD PHARMACEUTICALS INC,"3,681 M",Health Care,Biotechnology,Biotechnology
ASC,ARDMORE SHIPPING CORP COM,ARDMORE SHIPPING CORP,258 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
ASGN,ASGN INCORPORATED COM,ASGN INC,"4,911 M",Industrials,Professional Services,Human Resource & Employment Services
ASIX,ADVANSIX INC COM,ADVANSIX INC,"1,308 M",Materials,Chemicals,Commodity Chemicals
ASMB,ASSEMBLY BIOSCIENCES INC COM,ASSEMBLY BIOSCIENCES INC,96 M,Health Care,Biotechnology,Biotechnology
ASPN,ASPEN AEROGELS INC COM,ASPEN AEROGELS INC,662 M,Materials,Chemicals,Specialty Chemicals
ASPS,ALTISOURCE PORTFOL COM,<empty>,172 M,Real Estate,Real Estate Management & Development,Real Estate Services
ASPU,ASPEN GROUP INC COM,ASPEN GROUP INC,29 M,Consumer Discretionary,Diversified Consumer Services,Education Services
ASTE,ASTEC INDUSTRIES INC COM,ASTEC INDUSTRIES INCORPORATED,"1,094 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
ASUR,ASURE SOFTWARE INC COM,ASURE SOFTWARE INC,122 M,Information Technology,Software,Application Software
ATEC,ALPHATEC HLDGS INC COM,"ALPHATEC HOLDINGS, INC.",772 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
ATEN,A10 NETWORKS INC COM,A10 NETWORKS INC,"1,218 M",Information Technology,Software,Systems Software
ATEX,ANTERIX INC COM,ANTERIX INC,841 M,Communication Services,Diversified Telecommunication Services,Alternative Carriers
ATGE,ADTALEM GLOBAL EDUCATION INC COM,ADTALEM GLOBAL EDUCATION INC,"1,526 M",Consumer Discretionary,Diversified Consumer Services,Education Services
ATHX,ATHERSYS INC COM,"ATHERSYS, INCORPORATION",58 M,Health Care,Biotechnology,Biotechnology
ATI,ALLEGHENY TECHNOLOGIES INC COM,ALLEGHENY TECHNOLOGIES INCORPORATED,"3,417 M",Materials,Metals & Mining,Steel
ATKR,ATKORE INC COM,ATKORE INC,"4,856 M",Industrials,Electrical Equipment,Electrical Components & Equipment
ATLC,ATLANTICUS HLDGS CORP COM,ATLANTICUS HOLDINGS CORP,556 M,Financials,Consumer Finance,Consumer Finance
ATLO,AMES NATIONAL CORP COM,AMES NATIONAL CORPORATION,207 M,Financials,Banks,Regional Banks
ATNI,ATN INTERNATIONAL INC COM,ATN INTERNATIONAL INC,709 M,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
ATNX,ATHENEX INC COM,ATHENEX INC,53 M,Health Care,Biotechnology,Biotechnology
ATOM,ATOMERA INCORPORATED COM,ATOMERA INC,274 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
ATRA,ATARA BIOTHERAPEUTICS INC COM,ATARA BIOTHERAPEUTICS INC,479 M,Health Care,Biotechnology,Biotechnology
ATRC,ATRICURE INC COM,"ATRICURE, INC.","1,996 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
ATRI,ATRION CORP COM,ATRION CORPORATION,"1,141 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
ATRO,ASTRONICS CORP COM,ASTRONICS CORPORATION,343 M,Industrials,Aerospace & Defense,Aerospace & Defense
ATRS,ANTARES PHARMA INC CSH MRG $5.60/SH 5/25/22,"ANTARES PHARMA, INC.",955 M,Health Care,Pharmaceuticals,Pharmaceuticals
ATSG,AIR TRANSPORT SERVICES GRP INC COM,AIR TRANSPORT SERVICES GROUP INCORPORATION,"2,317 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
ATXI,AVENUE THERAPEUTICS INC COM,AVENUE THERAPEUTICS INC,6.2 M,Health Care,Pharmaceuticals,Pharmaceuticals
AUB,ATLANTIC UNION BANKSHARES CORP COM,ATLANTIC UNION BANKSHARES CORP,"2,585 M",Financials,Banks,Regional Banks
AUBN,AUBURN NATL BANCORP COM,"AUBURN NATIONAL BANCORPORATION, INC.",107 M,Financials,Banks,Regional Banks
AVA,AVISTA CORP COM,AVISTA CORPORATION,"3,120 M",Utilities,Multi-Utilities,Multi-Utilities
AVAV,AEROVIRONMENT INC COM,"AEROVIRONMENT, INC.","2,395 M",Industrials,Aerospace & Defense,Aerospace & Defense
AVCO,AVALON GLOBOCARE CORP COM,AVALON GLOBOCARE CORP,53 M,Health Care,Health Care Providers & Services,Health Care Services
AVD,AMERICAN VANGUARD CORP COM,AMERICAN VANGUARD CORPORATION,784 M,Materials,Chemicals,Fertilizers & Agricultural Chemicals
AVEO,AVEO PHARMACEUTICALS INC COM,"AVEO PHARMACEUTICALS, INCORPORATION.",150 M,Health Care,Biotechnology,Biotechnology
AVID,AVID TECHNOLOGY INC COM,"AVID TECHNOLOGY, INC.","1,303 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
AVNS,AVANOS MEDICAL INC COM,AVANOS MEDICAL INC,"1,339 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
AVRO,AVROBIO INC COM,AVROBIO INC,42 M,Health Care,Biotechnology,Biotechnology
AVXL,ANAVEX LIFE SCIENC COM,ANAVEX LIFE SCIENCES CORP.,683 M,Health Care,Biotechnology,Biotechnology
AVYA,AVAYA HOLDINGS CORP COM,<empty>,452 M,Information Technology,Software,Application Software
AWH,ASPIRA WOMENS HEALTH INC COM,ASPIRA WOMEN'S HEALTH INC,56 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AWR,AMERICAN STATES WATER CO COM,AMERICAN STATES WATER COMPANY,"3,002 M",Utilities,Water Utilities,Water Utilities
AX,AXOS FINANCIAL INC COM,AXOS FINANCIAL INC,"2,327 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
AXDX,ACCELERATE DIAGNOSTICS INC COM,ACCELERATE DIAGNOSTICS INC,48 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXGN,AXOGEN INC COM,AXOGEN INC,408 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXL,AMER AXLE & MANUFACTURING HLDG COM,"AMERICAN AXLE & MANUFACTURING HOLDINGS, INC",987 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
AXLA,AXCELLA HEALTH INC COM,AXCELLA HEALTH INC,121 M,Health Care,Biotechnology,Biotechnology
AXNX,AXONICS MODULATION TECHNLOGS I COM,AXONICS INC,"2,699 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXSM,AXSOME THERAPEUTICS INC COM,AXSOME THERAPEUTICS INC,"1,008 M",Health Care,Pharmaceuticals,Pharmaceuticals
AXTI,AXT INC COM,"AXT, INC.",256 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
AYTU,AYTU BIOPHARMA INC COM,AYTU BIOPHARMA INC,22 M,Health Care,Pharmaceuticals,Pharmaceuticals
AZZ,AZZ INC COM,AZZ INC,"1,128 M",Industrials,Electrical Equipment,Heavy Electrical Equipment
B,BARNES GROUP INC COM,BARNES GROUP INC.,"1,847 M",Industrials,Machinery,Industrial Machinery
BANC,BANC OF CALIFORNIA INC COM,BANC OF CALIFORNIA INC,"1,164 M",Financials,Banks,Regional Banks
BAND,BANDWIDTH INC COM CL A,BANDWIDTH INC,546 M,Communication Services,Diversified Telecommunication Services,Alternative Carriers
BANF,BANCFIRST CORP COM,BANCFIRST CORPORATION,"3,049 M",Financials,Banks,Regional Banks
BANR,BANNER CORP COM,BANNER CORPORATION,"1,985 M",Financials,Banks,Regional Banks
BATRA,LIBERTY MEDIA CORPORATION COM,LIBERTY BRAVES GROUP,"1,369 M",Communication Services,Entertainment,Movies & Entertainment
BATRK,LIBERTY MEDIA CORPORATION COM,LIBERTY BRAVES GROUP,"1,337 M",Communication Services,Entertainment,Movies & Entertainment
BBBY,BED BATH AND BEYOND COM,BED BATH & BEYOND INC.,659 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
BBCP,CONCRETE PUMPING HOLDINGS INC COM,CONCRETE PUMPING HOLDINGS INC,309 M,Industrials,Construction & Engineering,Construction & Engineering
BBIO,BRIDGEBIO PHARMA INC COM,BRIDGEBIO PHARMA INC,"1,053 M",Health Care,Biotechnology,Biotechnology
BBSI,BARRETT BUSINESS SERVICES COM,"BARRETT BUSINESS SERVICES, INC.",545 M,Industrials,Professional Services,Human Resource & Employment Services
BCBP,BCB BANCORP INC COM,"BCB BANCORP, INC.",340 M,Financials,Banks,Regional Banks
BCC,BOISE CASCADE COMPANY COM,BOISE CASCADE CO,"3,245 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BCEL,ATRECA INC COM CL A,ATRECA INC,61 M,Health Care,Biotechnology,Biotechnology
BCLI,BRAINSTORM CELL THERAPEUTICS COM,BRAINSTORM CELL THERAPEUTICS INC.,108 M,Health Care,Biotechnology,Biotechnology
BCML,BAYCOM CORP COM,BAYCOM CORP,316 M,Financials,Banks,Regional Banks
BCO,BRINK'S COMPANY COM,BRINK'S COMPANY (THE),"2,834 M",Industrials,Commercial Services & Supplies,Security & Alarm Services
BCOR,BLUCORA INC COM,BLUCORA INCORPORATION,846 M,Financials,Capital Markets,Asset Management & Custody Banks
BCOV,BRIGHTCOVE INC COM,BRIGHTCOVE INC,291 M,Information Technology,IT Services,Internet Services & Infrastructure
BCPC,BALCHEM CORP COM,BALCHEM CORPORATION,"4,105 M",Materials,Chemicals,Specialty Chemicals
BCRX,BIOCRYST PHARMACEUTICALS INC COM,BIOCRYST PHARMACEUTICALS INC,"1,956 M",Health Care,Biotechnology,Biotechnology
BDC,BELDEN INC COM,BELDEN INC.,"2,536 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
BDSI,BIODELIVERY SCIENCES INTL INC CSH MRG $5.60/SH 3/23/22,"BIODELIVERY SCIENCES INTERNATIONAL, INC.",<empty>,Health Care,Pharmaceuticals,Pharmaceuticals
BDTX,BLACK DIAMOND THERAPEUTICS INC COM,BLACK DIAMOND THERAPEUTICS INC,65 M,Health Care,Biotechnology,Biotechnology
BE,BLOOM ENERGY CORPORATION COM CL A,BLOOM ENERGY CORP,"3,281 M",Industrials,Electrical Equipment,Heavy Electrical Equipment
BEAM,BEAM THERAPEUTICS INC COM,BEAM THERAPEUTICS INC,"2,584 M",Health Care,Biotechnology,Biotechnology
BEAT,HEARTBEAM INC COM,HEARTBEAM INC,13 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BECN,BEACON ROOFING SUPPLY INC COM,"BEACON ROOFING SUPPLY, INC.","4,367 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BELFB,BEL FUSE INC COM CL B,BEL FUSE INCORPORATED,206 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
BFC,BANK FIRST CORPORATION COM,BANK FIRST CORP,558 M,Financials,Banks,Regional Banks
BFIN,BANKFINANCIAL CORPORATION COM,BANKFINANCIAL CORPORATION,128 M,Financials,Banks,Regional Banks
BFS,SAUL CENTERS INC COM USD0.01,"SAUL CENTERS, INC.","1,155 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
