Watchlist 'S&P 600'

S&P 600
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
ODP,THE ODP CORPORATION COM,ODP CORP,"1,847 M",Consumer Discretionary,Specialty Retail,Specialty Stores
OFG,OFG BANCORP COM,OFG BANCORP,"1,402 M",Financials,Banks,Regional Banks
OFIX,ORTHOFIX MEDICAL INC COM,<empty>,544 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
OII,OCEANEERING INTERNATIONAL INC COM,"OCEANEERING INTERNATIONAL, INC.","1,265 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OIS,OIL STATES INTERNATIONAL INC COM,"OIL STATES INTERNATIONAL, INC.",494 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OMCL,OMNICELL INC COM,OMNICELL INCORPORATED,"4,788 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
OMI,OWENS & MINOR INC COM,"OWENS & MINOR, INCORPORATED","2,558 M",Health Care,Health Care Providers & Services,Health Care Distributors
ONB,OLD NATIONAL BANCORP (INDIANA) COM,OLD NATIONAL BANCORP,"4,664 M",Financials,Banks,Regional Banks
ONTO,ONTO INNOVATION INC COM,ONTO INNOVATION INC,"4,069 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
OPI,OFFICE PROPERTIES INCOME TRUST COM USD0.01 SHS OF BEN INT,OFFICE PROPERTIES INCOME TRUST,"1,004 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
OSIS,OSI SYSTEMS INC COM,"OSI SYSTEMS, INC.","1,438 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
OSPN,ONESPAN INC COM,ONESPAN INC,553 M,Information Technology,Software,Systems Software
OSUR,ORASURE TECHNOLOGIES INC COM,ORASURE TECHNOLOGIES INCORPORATED,292 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
OXM,OXFORD INDUSTRIES INC COM,OXFORD INDUSTRIES INC,"1,538 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
PAHC,PHIBRO ANIMAL HEALTH CORP COM CL A,PHIBRO ANIMAL HEALTH CORP,776 M,Health Care,Pharmaceuticals,Pharmaceuticals
PARR,PAR PACIFIC HOLDINGS INC COM,PAR PACIFIC HOLDINGS INC,"1,045 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PATK,PATRICK INDUSTRIES INC COM,"PATRICK INDUSTRIES, INC.","1,381 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
PBF,PBF ENERGY INC COM CL A,PBF ENERGY INC,"4,488 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PBH,PRESTIGE CONSUMER HEALTHCARE I COM,PRESTIGE CONSUMER HEALTHCARE INC,"2,845 M",Health Care,Pharmaceuticals,Pharmaceuticals
PBI,PITNEY BOWES INC COM,PITNEY BOWES INC.,845 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
PCRX,PACIRA BIOSCIENCES INC COM,PACIRA BIOSCIENCES INC,"2,940 M",Health Care,Pharmaceuticals,Pharmaceuticals
PDCE,PDC ENERGY INC COM,PDC ENERGY INCORPORATED,"8,369 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
PDFS,PDF SOLUTIONS INC COM,"PDF SOLUTIONS, INC.",894 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
PETS,PETMED EXPRESS INC COM,"PETMED EXPRESS, INC.",460 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
PFBC,PREFERRED BANK COM,PREFERRED BANK,"1,009 M",Financials,Banks,Regional Banks
PFS,PROVIDENT FINL SVC COM,"PROVIDENT FINANCIAL SERVICES, INC.","1,720 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PGTI,PGT INNOVATIONS INC COM,PGT INNOVATIONS INC,"1,221 M",Industrials,Building Products,Building Products
PIPR,PIPER SANDLER COMPANIES COM,PIPER SANDLER COMPANIES,"2,282 M",Financials,Capital Markets,Investment Banking & Brokerage
PKE,PARK AEROSPACE CORP COM,PARK AEROSPACE CORP,252 M,Industrials,Aerospace & Defense,Aerospace & Defense
PLAB,PHOTRONICS INC COM,"PHOTRONICS, INC.","1,356 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
PLAY,DAVE & BUSTER'S ENTERTAINMENT COM,DAVE & BUSTER'S ENTERTAINMENT INC,"1,815 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
PLCE,CHILDREN'S PLACE INC COM,CHILDREN'S PLACE INC,601 M,Consumer Discretionary,Specialty Retail,Apparel Retail
PLMR,PALOMAR HOLDINGS INC COM,PALOMAR HOLDINGS INC,"1,587 M",Financials,Insurance,Property & Casualty Insurance
PLT,PLANTRONICS INC COM,<empty>,<empty>,Information Technology,Communications Equipment,Communications Equipment
PLUS,EPLUS INC COM,EPLUS INC.,"1,538 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
PLXS,PLEXUS CORP COM,PLEXUS CORPORATION,"2,313 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
PMT,PENNYMAC MTG INVEST TRUST COM,PENNYMAC MORTGAGE INVESTMENT TRUST,"1,491 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
PNTG,PENNANT GROUP INC COM,PENNANT GROUP INC,543 M,Health Care,Health Care Providers & Services,Health Care Facilities
POWI,POWER INTEGRATIONS INC COM,"POWER INTEGRATIONS, INC.","4,929 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
POWL,POWELL INDUSTRIES INC COM,"POWELL INDUSTRIES, INC.",326 M,Industrials,Electrical Equipment,Electrical Components & Equipment
PPBI,PACIFIC PREMIER BANCORP INC COM,"PACIFIC PREMIER BANCORP, INC.","3,089 M",Financials,Banks,Regional Banks
PRA,PROASSURANCE CORP COM,PROASSURANCE CORPORATION,"1,205 M",Financials,Insurance,Property & Casualty Insurance
PRAA,PRA GROUP INC COM,PRA GROUP INC,"1,450 M",Financials,Consumer Finance,Consumer Finance
PRDO,PERDOCEO EDUCATION CORPORATION COM,PERDOCEO EDUCATION CORP,738 M,Consumer Discretionary,Diversified Consumer Services,Education Services
PRFT,PERFICIENT INC COM,PERFICIENT INC,"3,606 M",Information Technology,IT Services,IT Consulting & Other Services
PRGS,PROGRESS SOFTWARE CORP COM,PROGRESS SOFTWARE CORPORATION,"2,194 M",Information Technology,Software,Systems Software
PRK,PARK NATIONAL CORP COM,PARK NATIONAL CORPORATION,"2,018 M",Financials,Banks,Regional Banks
PRLB,PROTO LABS INC COM,PROTO LABS INC,"1,346 M",Industrials,Machinery,Industrial Machinery
PSMT,PRICESMART INC COM,"PRICESMART, INC.","2,439 M",Consumer Staples,Food & Staples Retailing,Hypermarkets & Super Centers
PTEN,PATTERSON UTI ENERGY INC COM,"PATTERSON-UTI ENERGY, INC.","4,170 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
PUMP,PROPETRO HOLDING CORP COM,PROPETRO HOLDING CORP,"1,405 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
PVAC,PENN VIRGINIA CORP COM,<empty>,<empty>,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
QEP,QEP RESOURCES INC 0.05:1 EXC 3/17/21 25278X109,QEP RESOURCES INCORPORATION,990 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
QNST,QUINSTREET INC COM,"QUINSTREET, INCORPORATION",603 M,Communication Services,Interactive Media & Services,Interactive Media & Services
RAVN,RAVEN INDUSTRIES INC CSH MRG $58.00/SH 12/1/21,"RAVEN INDUSTRIES, INC.",<empty>,Industrials,Industrial Conglomerates,Industrial Conglomerates
RC,READY CAPITAL CORPORATION COM USD0.0001,READY CAPITAL CORP,"1,666 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
RCII,RENT A CENTER INC COM,RENT A CENTER INCORPORATED,"1,507 M",Consumer Discretionary,Specialty Retail,Computer & Electronics Retail
RCM,R1 RCM INC COM,R1 RCM INC,"6,112 M",Health Care,Health Care Providers & Services,Health Care Services
RDNT,RADNET INC COM,"RADNET, INC.","1,138 M",Health Care,Health Care Providers & Services,Health Care Services
REGI,RENEWABLE ENERGY GROUP INC COM,RENEWABLE ENERGY GROUP INC,"3,102 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
RES,RPC INC COM,"RPC, INC.","2,020 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
REX,REX AMERICAN RESOURCES CORP COM,REX AMERICAN RESOURCES CORPORATION,562 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
REZI,RESIDEO TECHNOLOGIES INC COM,RESIDEO TECHNOLOGIES INC,"3,465 M",Industrials,Building Products,Building Products
RGNX,REGENXBIO INC COM,REGENXBIO INC,958 M,Health Care,Biotechnology,Biotechnology
RGP,RESOURCES CONNECTION INC COM,"RESOURCES CONNECTION, INC.",611 M,Industrials,Professional Services,Research & Consulting Services
RGR,STURM RUGER & CO INC COM,STURM RUGER & COMPANY INC,"1,199 M",Consumer Discretionary,Leisure Products,Leisure Products
RGS,REGIS CORP COM,REGIS CORPORATION,30 M,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
RLGY,REALOGY HLDGS CORP COM,REALOGY HOLDINGS CORP,"1,429 M",Real Estate,Real Estate Management & Development,Real Estate Services
RMAX,RE/MAX HOLDINGS COM CL A,RE/MAX HOLDINGS INC,466 M,Real Estate,Real Estate Management & Development,Real Estate Services
RMBS,RAMBUS INC COM,RAMBUS INC,"2,805 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
RNST,RENASANT CORPORATION COM,RENASANT CORPORATION,"1,743 M",Financials,Banks,Regional Banks
ROCK,GIBRALTAR INDUSTRIES INC COM,"GIBRALTAR INDUSTRIES, INC.","1,451 M",Industrials,Building Products,Building Products
ROG,ROGERS CORP COM,ROGERS CORPORATION,"4,953 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
ROIC,RETAIL OPP INVESTS CORP COM STK USD0.0001,RETAIL OPPORTUNITY INVESTMENTS CORP,"2,210 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
RPAI,RETAIL PROP OF AMERICA INC .623:1 EXC 10/22/21 49803T300,RETAIL PROPERTIES OF AMERICA INCORPORATED,"2,825 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
RPT,RPT REALTY COM USD0.01 SHS OF BEN INT,RPT REALTY,"1,004 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
RRC,RANGE RESOURCES CORP COM,RANGE RESOURCES CORPORATION,"9,405 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
RRGB,RED ROBIN GOURMET BURGERS INC COM,"RED ROBIN GOURMET BURGERS, INC.",156 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
RUTH,RUTHS HOSPITALITY GROUP INC COM,"RUTH'S HOSPITALITY GROUP, INCORPORATION",644 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
RWT,REDWOOD TRUST INC COM STK USD0.01,REDWOOD TRUST INC.,"1,247 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
RYAM,RAYONIER ADV MATERIALS INC COM,RAYONIER ADVANCED MATERIALS INC,221 M,Materials,Chemicals,Specialty Chemicals
SAFE,SAFEHOLD INC COM USD0.01,SAFEHOLD INC,"2,816 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
SAFT,SAFETY INSURANCE GROUP INC COM,"SAFETY INSURANCE GROUP, INC.","1,364 M",Financials,Insurance,Property & Casualty Insurance
SAH,SONIC AUTOMOTIVE INC COM CL A,"SONIC AUTOMOTIVE, INC.","1,745 M",Consumer Discretionary,Specialty Retail,Automotive Retail
SAIA,SAIA INC COM,"SAIA, INC.","5,467 M",Industrials,Road & Rail,Trucking
SANM,SANMINA CORP COM,SANMINA CORP,"2,656 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
SBCF,SEACOAST BANKING OF FLORIDA COM,SEACOAST BANKING CORPORATION OF FLORIDA,"2,105 M",Financials,Banks,Regional Banks
SBH,SALLY BEAUTY HOLDINGS INC COM,"SALLY BEAUTY HOLDINGS, INC.","1,557 M",Consumer Discretionary,Specialty Retail,Specialty Stores
SBSI,SOUTHSIDE BANCSHARES INC COM,"SOUTHSIDE BANCSHARES, INC.","1,291 M",Financials,Banks,Regional Banks
SCHL,SCHOLASTIC CORP COM,SCHOLASTIC CORPORATION,"1,285 M",Communication Services,Media,Publishing
SCL,STEPAN CO COM,STEPAN COMPANY,"2,491 M",Materials,Chemicals,Specialty Chemicals
SCSC,SCANSOURCE INC COM,"SCANSOURCE, INC.",981 M,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
SCVL,SHOE CARNIVAL INC COM,"SHOE CARNIVAL, INC.",748 M,Consumer Discretionary,Specialty Retail,Apparel Retail
SEM,SELECT MEDICAL HOLDINGS CORP COM,SELECT MEDICAL HOLDINGS CORP,"3,306 M",Health Care,Health Care Providers & Services,Health Care Facilities
SENEA,SENECA FOODS COM CL A,SENECA FOODS CORPORATION,470 M,Consumer Staples,Food Products,Packaged Foods & Meats
SFBS,SERVISFIRST BANCSHARES INC COM,"SERVISFIRST BANCSHARES, INC.","4,519 M",Financials,Banks,Regional Banks
SFNC,SIMMONS FIRST NATIONAL CORP COM CL A,SIMMONS FIRST NATIONAL CORPORATION,"3,332 M",Financials,Banks,Regional Banks
SGH,SMART GLOBAL HOLDINGS INC COM,SMART GLOBAL HOLDINGS INC.,"1,234 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SHAK,SHAKE SHACK INC COM CL A,SHAKE SHACK INC,"1,862 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
SHEN,SHENANDOAH TELECOMUNICATIONS COM,SHENANDOAH TELECOMMUNICATIONS CO,"1,155 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SHOO,MADDEN (STEVEN) COM,"STEVEN MADDEN, LTD.","3,056 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
SIG,SIGNET JEWELERS LTD COM,SIGNET JEWELERS LIMITED,"2,933 M",Consumer Discretionary,Specialty Retail,Specialty Stores
SITC,SITE CENTERS CORP COM USD0.10,SITE CENTERS CORP,"3,272 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SJI,SOUTH JERSEY INDUSTRIES INC COM,"SOUTH JERSEY INDUSTRIES, INC.","4,217 M",Utilities,Gas Utilities,Gas Utilities
SKT,TANGER FACTORY OUTLET CENTERS COM USD0.01,TANGER FACTORY OUTLET CENTRES INCORPORATED,"1,774 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SKYW,SKYWEST INC COM,SKYWEST INCORPORATED,"1,305 M",Industrials,Airlines,Airlines
SLCA,U S SILICA HLDGS INC COM,US SILICA HOLDINGS INC,"1,344 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SLP,SIMULATIONS PLUS INC COM,"SIMULATIONS PLUS, INC.","1,000 M",Health Care,Health Care Technology,Health Care Technology
SM,SM ENERGY COMPANY COM,SM ENERGY CO,"6,119 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SMP,STANDARD MOTOR PRODUCTS INC COM,"STANDARD MOTOR PRODUCTS, INCORPORATED",892 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
SMPL,SIMPLY GOOD FOODS COMPANY COM,SIMPLY GOOD FOODS CO,"3,956 M",Consumer Staples,Food Products,Packaged Foods & Meats
SNBR,SLEEP NUMBER CORPORATION COM,SLEEP NUMBER CORP,931 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
SNEX,STONEX GROUP INC COM,STONEX GROUP INC,"1,585 M",Financials,Capital Markets,Investment Banking & Brokerage
SPNT,SIRIUSPOINT LTD COM,SIRIUSPOINT LTD,876 M,Financials,Insurance,Reinsurance
SPOK,SPOK HLDGS INC COM,SPOK HOLDINGS INC,139 M,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SPPI,SPECTRUM PHARMACEUTICALS INC COM,"SPECTRUM PHARMACEUTICALS, INC.",141 M,Health Care,Biotechnology,Biotechnology
SPSC,SPS COMMERCE INC COM,"SPS COMMERCE, INC.","4,056 M",Information Technology,Software,Application Software
SPTN,SPARTANNASH CO COM,SPARTANNASH CO,"1,286 M",Consumer Staples,Food & Staples Retailing,Food Distributors
SPXC,SPX CORP COM,SPX CORPORATION,"2,368 M",Industrials,Machinery,Industrial Machinery
SRDX,SURMODICS INC COM,"SURMODICS, INC.",546 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SSP,SCRIPPS (EW) COMPANY COM CL A,E W SCRIPPS CO,"1,289 M",Communication Services,Media,Broadcasting
SSTK,SHUTTERSTOCK INC COM,SHUTTERSTOCK INC,"2,192 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
STAR,ISTAR INC CLASS'A'SBI USD0.001,ISTAR INC,"1,455 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
STBA,S & T BANCORP INC COM,"S & T BANCORP, INC.","1,136 M",Financials,Banks,Regional Banks
STC,STEWART INFORMATION SERVICES C COM,STEWART INFORMATION SERVICES CORPORATION,"1,501 M",Financials,Insurance,Property & Casualty Insurance
STMP,STAMPS.COM INC CSH MRG $330.00/SH 10/6/21,STAMPS.COM INCORPORATED,<empty>,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
SUPN,SUPERNUS PHARMACEUTICALS INC COM,SUPERNUS PHARMACEUTICALS INC,"1,514 M",Health Care,Pharmaceuticals,Pharmaceuticals
SWM,SCHWEITZER-MAUDUIT INTL INC COM,"SCHWEITZER-MAUDUIT INTERNATIONAL, INC.",886 M,Materials,Chemicals,Commodity Chemicals
SWN,SOUTHWESTERN ENERGY CO COM,SOUTHWESTERN ENERGY COMPANY,"10,364 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SXC,SUNCOKE ENERGY INC COM,SUNCOKE ENERGY INCORPORATED,677 M,Materials,Metals & Mining,Steel
SXI,STANDEX INTERNATIONAL CORP COM,STANDEX INTERNATIONAL CORPORATION,"1,143 M",Industrials,Machinery,Industrial Machinery
SYKE,SYKES ENTERPRISES INC CSH MRG $54.00/SH 8/30/21,"SYKES ENTERPRISES, INC",<empty>,Information Technology,IT Services,Data Processing & Outsourced Services
TALO,TALOS ENERGY INC COM,TALOS ENERGY INC,"1,944 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TBI,TRUEBLUE INC COM,"TRUEBLUE, INC.",734 M,Industrials,Professional Services,Human Resource & Employment Services
TBK,TRIUMPH BANCORP COM,TRIUMPH BANCORP INC,"1,783 M",Financials,Banks,Regional Banks
TCMD,TACTILE SYSTEMS TECHNOLOGY INC COM,TACTILE SYSTEMS TECHNOLOGY INC,202 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TG,TREDEGAR CORP COM,TREDEGAR CORPORATION,415 M,Materials,Chemicals,Commodity Chemicals
TGI,TRIUMPH GROUP INC COM,"TRIUMPH GROUP, INC.","1,013 M",Industrials,Aerospace & Defense,Aerospace & Defense
THRM,GENTHERM INC COM,GENTHERM INCORPORATED,"2,339 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
TILE,INTERFACE INC COM,INTERFACE INCORPORATED,841 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
TISI,TEAM INC COM,"TEAM, INC.",49 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
TMP,TOMPKINS FINANCIAL CORPORATION COM,TOMPKINS FINANCIAL CORPORATION.,"1,083 M",Financials,Banks,Regional Banks
TMST,TIMKENSTEEL CORP COM,TIMKENSTEEL CORP,"1,104 M",Materials,Metals & Mining,Steel
TNC,TENNANT CO COM,TENNANT COMPANY,"1,192 M",Industrials,Machinery,Industrial Machinery
TRHC,TABULA RASA HEALTHCARE INC COM,TABULA RASA HEALTHCARE INC,79 M,Health Care,Health Care Technology,Health Care Technology
TRST,TRUSTCO BANK CORP NY COM,TRUSTCO BANK CORPORATION NY,608 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TRUP,TRUPANION INC COM,TRUPANION INC,"2,779 M",Financials,Insurance,Life & Health Insurance
TSE,TRINSEO PLC COM,TRINSEO PLC,"1,727 M",Materials,Chemicals,Commodity Chemicals
TTEC,TTEC HOLDINGS INC COM,TTEC HOLDINGS INC,"3,230 M",Information Technology,IT Services,Data Processing & Outsourced Services
TTGT,TECHTARGET INC COM,"TECHTARGET, INC.","2,161 M",Communication Services,Media,Advertising
TTMI,TTM TECHNOLOGIES INC COM,"TTM TECHNOLOGIES, INC.","1,452 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
TUP,TUPPERWARE BRANDS CORPORATION COM,TUPPERWARE BRANDS CORPORATION,287 M,Consumer Discretionary,Household Durables,Housewares & Specialties
TVTY,TIVITY HEALTH INC COM,TIVITY HEALTH INC,"1,616 M",Health Care,Health Care Providers & Services,Health Care Services
TWI,TITAN INTL INC COM,"TITAN INTERNATIONAL, INC.","1,172 M",Industrials,Machinery,Agricultural & Farm Machinery
UBA,URSTADT BIDDLE PROPERTIES CLASS'A'COM USD0.01,URSTADT BIDDLE PROPERTIES INC.,693 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
UCBI,UNITED COMMUNITY BANKS INC COM,"UNITED COMMUNITY BANKS, INC.","3,372 M",Financials,Banks,Regional Banks
UCTT,ULTRA CLEAN HLDGS INC COM,"ULTRA CLEAN HOLDINGS, INC.","1,487 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
UEIC,UNIVERSAL ELECTRONICS INC COM,UNIVERSAL ELECTRONICS INC.,340 M,Consumer Discretionary,Household Durables,Consumer Electronics
UFCS,UNITED FIRE GROUP INC COM,UNITED FIRE & CASUALTY CO,815 M,Financials,Insurance,Property & Casualty Insurance
UFI,UNIFI INC COM,"UNIFI, INC.",292 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Textiles
UFPI,UFP INDUSTRIES INC COM,UFP INDUSTRIES INC,"4,948 M",Industrials,Building Products,Building Products
UHT,UNIVERSAL HEALTH REALTY SHS BEN INT USD0.01,UNIVERSAL HEALTH REALTY INCOME TRUST,726 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
UIHC,UNITED INSURANCE HOLDINGS CORP COM,UNITED INSURANCE HOLDINGS CORP,74 M,Financials,Insurance,Property & Casualty Insurance
UIS,UNISYS CORP COM,UNISYS CORPORATION,813 M,Information Technology,IT Services,IT Consulting & Other Services
UNF,UNIFIRST CORP COM,UNIFIRST CORPORATION,"3,191 M",Industrials,Commercial Services & Supplies,Diversified Support Services
UNFI,UNITED NATURAL FOODS COM,"UNITED NATURAL FOODS, INC.","2,531 M",Consumer Staples,Food & Staples Retailing,Food Distributors
UNIT,UNITI GROUP INC COM USD0.0001,UNITI GROUP INC,"2,704 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
USCR,US CONCRETE INC CSH MRG $74.00/SH 8/27/21,"U.S. CONCRETE, INC.",<empty>,Materials,Construction Materials,Construction Materials
USNA,USANA HEALTH SCIENCES INC COM,"USANA HEALTH SCIENCES, INC.","1,380 M",Consumer Staples,Personal Products,Personal Products
USPH,US PHYSICAL THERAPY COM,US PHYSICAL THERAPY INC,"1,451 M",Health Care,Health Care Providers & Services,Health Care Facilities
UVE,UNIVERSAL INSURANCE INC COM,"UNIVERSAL INSURANCE HOLDINGS, INC",379 M,Financials,Insurance,Property & Casualty Insurance
UVV,UNIVERSAL CORP COM,UNIVERSAL CORPORATION,"1,559 M",Consumer Staples,Tobacco,Tobacco
VBTX,VERITEX HLDGS INC COM,VERITEX HOLDINGS INC,"1,873 M",Financials,Banks,Regional Banks
VECO,VEECO INSTRUMENTS INC COM,VEECO INSTRUMENTS INC.,"1,112 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
VG,VONAGE HLDGS CORPORATION COM,VONAGE HOLDINGS CORPORATION,"4,969 M",Information Technology,Software,Application Software
VGR,VECTOR GROUP COM,VECTOR GROUP LIMITED,"1,890 M",Consumer Staples,Tobacco,Tobacco
VIAV,VIAVI SOLUTIONS INC COM,VIAVI SOLUTIONS INC,"3,361 M",Information Technology,Communications Equipment,Communications Equipment
VICR,VICOR CORP COM,VICOR CORPORATION,"3,068 M",Industrials,Electrical Equipment,Electrical Components & Equipment
VIVO,MERIDIAN BIOSCIENCE INC COM COM,"MERIDIAN BIOSCIENCE, INC.","1,195 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
VNDA,VANDA PHARMACE INC COM,VANDA PHARMACEUTICALS INC.,571 M,Health Care,Biotechnology,Biotechnology
VRA,VERA BRADLEY INC COM,VERA BRADLEY INCORPORATION,218 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
VREX,VAREX IMAGING CORPORATION COM,VAREX IMAGING CORP,877 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VRTS,VIRTUS INVESTMENT COM,"VIRTUS INVESTMENT PARTNERS, INCORPORATION","1,439 M",Financials,Capital Markets,Asset Management & Custody Banks
VRTV,VERITIV CORP COM,VERITIV CORP,"2,305 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
VSTO,VISTA OUTDOOR INC COM,VISTA OUTDOOR INC,"2,102 M",Consumer Discretionary,Leisure Products,Leisure Products
VTOL,BRISTOW GROUP INC DEL NEW COM,BRISTOW GROUP INC,833 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
VVI,VIAD CORP COM,VIAD CORP,654 M,Industrials,Commercial Services & Supplies,Diversified Support Services
WABC,WESTAMERICA BANCORP COM,WESTAMERICA BANCORP,"1,610 M",Financials,Banks,Regional Banks
WD,WALKER AND DUNLOP COM,WALKER & DUNLOP INCORPORATION,"3,524 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
WDFC,WD-40 CO COM,WD-40 COMPANY,"2,622 M",Consumer Staples,Household Products,Household Products
WDR,WADDELL & REED FINANCIAL INC CSH MRG $25/SH 5/3/21,"WADDELL & REED FINANCIAL, INC.","1,553 M",Financials,Capital Markets,Asset Management & Custody Banks
WETF,WISDOMTREE INVESTMENTS INC COM,WISDOM TREE INVESTMENTS INC,886 M,Financials,Capital Markets,Asset Management & Custody Banks
WGO,WINNEBAGO INDUSTRIES INC COM,WINNEBAGO INDUSTRIES INC,"1,592 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
WIRE,ENCORE WIRE CORP COM,ENCORE WIRE CORPORATION,"2,602 M",Industrials,Electrical Equipment,Electrical Components & Equipment
WNC,WABASH NATIONAL CORP COM,WABASH NATIONAL CORPORATION,795 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
WRE,WASHINGTON REAL ESTATE INVEST SBI USD0.01,WASHINGTON REAL ESTATE INVESTMENT TRUST,"2,091 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
WRLD,WORLD ACCEPTANCE CORP COM,WORLD ACCEPTANCE CORPORATION,879 M,Financials,Consumer Finance,Consumer Finance
